listing_id,neighborhood,building_type,condition,energy_rating,area_sqm,balcony_area_sqm,lot_size_sqm,bedrooms,bathrooms,living_rooms,floor,has_elevator,has_parking,has_ac,has_sea_view,distance_metro_km,distance_park_km,distance_center_km,noise_level_db,air_quality_index,monthly_hoa_fee,age_years,listing_year,description_length,rooms_total,price
1078,Atasehir,duplex,poor,A,91.4,7.9,122.6,1,3,1,4,1,1,0,0,0.47,0.67,3.36,70.2,73.0,117.0,13,2024,226,2,183562
6287,Beyoglu,apartment,fair,A,174.5,5.7,0.0,3,4,1,1,1,1,1,0,,0.85,2.81,50.1,56.0,212.0,3,2023,288,4,383667
5934,Kadikoy,duplex,poor,D,100.3,,111.4,2,3,2,17,1,1,1,0,1.31,2.33,2.87,60.0,96.0,253.0,36,2024,127,4,149611
18513,Beyoglu,duplex,good,,194.4,10.3,,3,1,1,3,0,0,0,0,0.19,2.61,3.02,59.3,,63.0,51,2023,304,4,369067
19718,Besiktas,apartment,excellent,B,126.4,7.5,0.0,5,1,2,19,1,1,1,1,0.63,,3.86,47.5,86.0,172.0,38,2024,135,7,440219
13364,Maltepe,apartment,fair,C,209.6,9.1,0.0,3,2,1,21,0,1,1,0,0.28,1.28,1.75,78.6,56.0,220.0,32,2025,281,5,259944
8073,Maltepe,detached,good,A,152.6,,,2,2,1,19,1,0,0,1,1.22,1.41,4.45,64.0,86.0,6.0,0,2025,269,3,362550
17021,Sisli,duplex,fair,C,160.4,10.4,984.7,1,2,1,4,0,0,1,0,1.76,0.71,7.21,61.2,91.0,36.0,44,2024,309,2,275890
9544,Bakirkoy,detached,excellent,B,104.6,9.6,,3,1,2,14,0,1,1,1,,0.48,1.16,54.9,51.0,88.0,11,2024,265,4,375454
19095,Bakirkoy,residence,poor,,168.5,6.1,0.0,5,4,1,13,0,1,1,0,1.39,2.06,0.8,61.0,,205.0,37,2023,246,6,309090
13356,Sariyer,apartment,excellent,A,79.4,11.8,,6,3,1,10,0,0,1,1,0.61,0.9,5.58,,59.0,82.0,29,2024,173,7,223311
18632,Uskudar,residence,good,C,176.5,12.2,0.0,5,2,1,15,0,0,1,1,1.96,2.85,1.85,55.9,66.0,352.0,8,2024,154,6,405277
2849,Sisli,apartment,fair,B,184.8,9.2,,6,3,2,1,1,0,1,0,3.06,0.98,4.82,53.3,,10.0,48,2024,184,8,254122
12792,Kadikoy,apartment,fair,A,297.5,9.3,0.0,2,1,2,20,0,0,1,0,3.3,2.47,3.8,54.6,73.0,29.0,21,2023,11,4,457534
7723,Bakirkoy,apartment,good,B,302.4,9.3,0.0,1,2,2,9,1,0,0,1,3.6,2.38,2.94,59.5,77.0,388.0,27,2024,98,3,594996
813,Sariyer,detached,good,D,167.9,13.3,,6,1,1,2,1,1,1,0,1.35,2.74,5.19,46.9,111.0,90.0,23,2023,138,7,652860
11194,Bakirkoy,residence,excellent,B,179.0,2.3,0.0,2,4,1,4,0,1,0,0,5.17,0.21,0.96,60.4,77.0,303.0,29,2024,260,3,368962
5136,Bakirkoy,residence,poor,C,88.3,,,5,1,2,15,1,0,1,0,4.75,0.21,2.49,65.4,91.0,454.0,59,2025,309,7,113299
8511,Kadikoy,residence,poor,C,200.3,11.0,0.0,3,2,2,4,1,0,1,1,1.81,1.24,2.73,50.8,66.0,48.0,15,2024,224,5,449120
7435,Umraniye,duplex,good,C,110.1,16.3,,5,3,2,7,0,0,0,1,2.84,0.22,0.51,64.9,77.0,348.0,19,2023,51,8,183836
16477,Umraniye,residence,fair,C,130.7,3.2,0.0,1,4,1,2,1,1,0,1,3.49,1.48,4.2,,86.0,134.0,43,2025,162,2,225313
937,Kartal,apartment,good,B,122.0,,,5,3,2,7,1,1,0,0,0.79,3.26,6.85,,74.0,57.0,55,2023,339,7,133988
11966,Atasehir,apartment,excellent,A,72.9,1.5,0.0,3,3,1,21,1,1,1,1,1.68,0.98,1.38,49.1,,124.0,40,2024,307,4,147525
1693,Fatih,residence,poor,A,87.8,7.3,,5,3,2,22,0,0,0,1,0.65,1.74,2.76,61.3,78.0,373.0,44,2025,286,7,163256
6217,Uskudar,detached,fair,A,134.5,,0.0,4,1,1,24,1,0,1,0,1.33,0.28,1.46,57.0,65.0,86.0,36,2024,257,5,307859
9460,Kartal,detached,fair,B,117.9,,116.0,4,1,2,9,0,1,0,1,3.62,1.44,4.31,52.2,56.0,59.0,33,2024,247,6,170284
12528,Umraniye,apartment,good,B,107.3,7.3,,5,4,1,9,1,1,1,0,0.61,0.63,2.75,51.3,101.0,212.0,0,2024,181,6,174604
15485,Kartal,apartment,fair,B,450.0,,0.0,5,1,1,11,1,1,0,1,0.34,0.95,0.5,55.7,116.0,149.0,0,2024,69,6,655334
5793,Sariyer,apartment,fair,A,152.6,14.2,,5,4,1,23,1,0,1,1,0.81,,1.03,47.0,93.0,258.0,16,2023,250,6,702870
12267,Umraniye,apartment,excellent,A,137.1,9.1,0.0,3,2,1,5,0,0,0,1,5.87,0.85,4.7,67.5,,68.0,30,2025,79,4,129072
2222,Bakirkoy,duplex,fair,C,140.4,6.9,,3,4,1,3,1,1,0,0,0.48,0.77,4.21,48.0,,,26,2024,307,4,264373
15758,Sisli,residence,poor,A,124.7,13.8,0.0,1,3,1,4,1,1,0,0,2.43,3.14,1.59,62.9,56.0,275.0,5,2024,268,2,233250
4694,Fatih,apartment,poor,A,83.0,12.9,0.0,6,1,1,4,1,0,0,1,3.99,1.05,1.93,53.7,,428.0,9,2025,117,7,143740
10109,Kartal,duplex,poor,A,148.5,11.5,,2,3,1,12,0,1,1,1,2.78,2.23,1.09,60.4,,165.0,3,2024,347,2,301468
5108,Beyoglu,apartment,poor,C,123.7,3.6,0.0,2,1,1,19,1,0,1,0,0.6,1.33,2.55,48.9,71.0,465.0,19,2024,123,3,226220
13481,Kartal,duplex,fair,B,97.5,6.5,78.9,4,4,2,1,1,1,1,1,3.58,3.38,9.42,56.4,61.0,44.0,23,2023,76,6,148787
4746,Beyoglu,residence,good,B,69.6,0.6,0.0,3,4,1,6,1,0,1,1,2.81,0.71,0.5,65.0,80.0,182.0,12,2024,347,3,201347
1605,Uskudar,apartment,good,A,141.6,8.2,0.0,5,4,1,15,1,1,0,0,1.57,2.2,4.41,66.5,109.0,,8,2024,272,6,252009
17396,Uskudar,apartment,fair,A,160.7,11.1,0.0,1,3,2,13,1,1,0,0,1.76,0.55,0.57,52.1,87.0,77.0,48,2024,230,3,274551
16864,Fatih,detached,excellent,D,162.2,14.3,107.3,5,4,1,21,0,1,1,0,,0.39,10.25,,73.0,,38,2025,200,6,402902
8214,Kartal,apartment,excellent,A,163.4,6.4,0.0,2,1,1,9,0,1,0,1,,0.53,2.09,44.6,88.0,202.0,24,2023,112,3,297311
1093,Umraniye,loft,excellent,B,121.1,,,6,3,1,7,0,0,1,1,2.32,2.34,0.53,62.0,61.0,110.0,43,2025,206,8,210103
13885,Kartal,apartment,poor,A,164.3,7.2,0.0,6,3,1,10,0,1,1,1,1.41,0.64,3.25,53.8,87.0,,54,2025,280,7,179657
6312,Kartal,loft,fair,C,115.7,13.8,0.0,6,1,1,20,1,1,1,0,0.31,0.8,6.99,47.6,,158.0,49,2024,64,7,167184
9013,Fatih,apartment,excellent,C,131.8,14.0,,5,1,1,24,0,1,1,0,1.13,1.12,7.88,68.0,79.0,325.0,44,2024,150,7,240145
352,Atasehir,duplex,excellent,A,188.3,,,1,4,2,3,0,0,1,1,1.43,1.09,7.35,57.1,71.0,228.0,30,2024,266,3,494168
14783,Atasehir,detached,fair,A,196.6,8.8,0.0,3,2,1,18,1,1,1,0,4.96,0.22,1.81,62.4,57.0,16.0,15,2024,191,5,420298
1531,Besiktas,apartment,excellent,B,165.4,10.1,0.0,2,1,1,20,1,0,1,0,0.65,0.13,2.01,,72.0,775.0,3,2024,213,3,455180
13592,Besiktas,residence,fair,A,185.8,11.7,,6,1,1,2,1,1,1,0,0.28,0.57,1.14,53.4,95.0,300.0,35,2024,277,7,482816
15216,Kartal,residence,poor,B,189.0,7.1,0.0,5,2,2,22,1,0,0,0,1.34,1.03,1.29,52.3,64.0,210.0,43,2023,87,7,188279
11541,Umraniye,apartment,poor,C,205.7,8.0,0.0,1,1,2,9,1,0,0,0,1.28,0.57,3.6,74.7,52.0,260.0,19,2024,147,3,179047
219,Atasehir,apartment,fair,A,156.7,,0.0,2,4,1,8,0,1,1,0,0.75,,3.24,61.7,91.0,124.0,24,2025,305,3,270168
6814,Maltepe,apartment,fair,C,128.2,,,2,2,2,7,0,0,1,1,0.58,2.01,3.7,60.0,104.0,,11,2023,230,4,227599
5358,Maltepe,detached,excellent,A,140.4,,0.0,3,3,2,23,1,0,1,1,0.91,0.27,1.87,57.3,36.0,130.0,29,2024,214,5,362565
15730,Uskudar,duplex,poor,B,229.1,9.4,,6,1,2,11,1,0,1,1,0.39,0.98,3.01,52.0,95.0,237.0,54,2023,192,8,476938
13044,Maltepe,apartment,good,C,121.1,,0.0,1,1,2,9,0,0,1,0,1.72,1.12,0.68,66.8,82.0,9.0,28,2024,207,4,145159
1454,Besiktas,loft,poor,B,87.5,12.7,0.0,5,3,1,7,1,1,1,1,1.7,2.03,3.63,59.6,69.0,,34,2024,268,6,302962
14933,Umraniye,apartment,fair,A,86.0,9.3,0.0,1,2,2,2,0,1,1,0,1.54,1.26,5.84,60.2,94.0,149.0,19,2023,231,3,95343
4741,Uskudar,apartment,fair,B,85.0,,,1,1,2,0,1,1,0,0,4.51,4.01,4.52,61.1,77.0,,39,2024,296,3,99451
2815,Kadikoy,apartment,good,A,97.8,7.2,,4,1,2,19,1,1,0,0,0.97,1.91,1.4,68.6,118.0,,32,2025,229,5,182941
7887,Kadikoy,residence,fair,B,92.2,0.0,0.0,3,3,2,19,0,0,0,0,1.06,1.83,1.55,48.4,120.0,319.0,23,2023,124,5,214286
4974,Besiktas,detached,fair,A,206.6,3.6,297.4,3,4,2,2,1,0,0,0,1.2,0.68,6.2,,80.0,319.0,10,2025,297,5,683899
1183,Sisli,apartment,good,B,169.4,13.0,0.0,3,1,2,23,0,0,0,0,1.57,1.53,5.89,56.8,57.0,,31,2024,271,5,268153
10036,Bakirkoy,apartment,fair,C,90.2,10.3,0.0,4,4,2,13,0,0,1,0,3.32,1.95,4.15,49.4,42.0,23.0,40,2024,210,6,166204
3948,Uskudar,apartment,good,D,120.9,6.1,0.0,5,4,2,12,0,1,0,0,1.59,0.02,6.73,52.7,,,1,2023,208,7,236329
3190,Kadikoy,apartment,fair,B,234.0,9.7,0.0,1,2,2,1,1,0,1,1,1.67,,1.12,61.9,69.0,53.0,0,2024,299,3,642244
14481,Maltepe,apartment,good,C,116.6,5.6,0.0,2,1,2,8,0,0,0,1,,1.14,2.65,77.6,95.0,152.0,21,2024,387,4,214937
19827,Umraniye,apartment,fair,A,159.4,2.3,0.0,2,4,1,11,0,0,1,0,0.74,0.69,1.07,61.9,94.0,21.0,46,2023,206,3,170173
9624,Bakirkoy,apartment,fair,C,123.3,,0.0,4,4,1,21,1,1,1,1,1.64,0.54,7.96,48.1,91.0,,25,2024,183,5,287798
1007,Kadikoy,loft,poor,D,61.4,,,6,4,2,23,1,0,1,1,,0.32,1.55,64.0,86.0,130.0,30,2024,318,9,155329
2326,Kadikoy,apartment,good,A,229.4,18.5,0.0,1,1,1,10,1,1,1,0,,1.78,0.5,51.6,73.0,314.0,53,2024,209,2,376118
10646,Sariyer,duplex,poor,A,215.5,6.8,,1,2,2,12,1,1,1,1,2.17,0.29,1.8,53.9,74.0,609.0,61,2023,228,3,561751
19524,Uskudar,detached,good,C,175.3,11.9,,4,3,2,18,1,0,1,1,1.54,1.21,4.53,60.0,63.0,85.0,29,2024,163,6,591335
17726,Besiktas,residence,fair,D,123.5,9.7,,4,2,2,4,0,0,0,0,1.26,1.15,2.66,61.4,86.0,36.0,43,2025,178,6,293882
5744,Sisli,apartment,good,B,107.8,,0.0,3,1,1,3,0,0,0,1,0.44,0.37,11.0,53.0,105.0,314.0,23,2024,238,4,219351
12681,Beyoglu,duplex,poor,A,90.6,3.0,0.0,2,2,1,0,0,1,1,1,0.43,0.81,1.98,61.8,,267.0,56,2025,140,3,168839
14584,Beyoglu,loft,fair,B,226.8,0.9,0.0,6,2,1,5,1,1,1,0,1.36,1.77,2.68,70.5,58.0,,27,2024,63,7,476466
19258,Sariyer,apartment,fair,C,140.9,11.0,,2,1,2,10,1,0,0,0,1.15,0.75,0.52,,56.0,336.0,31,2025,193,4,306970
11882,Atasehir,loft,poor,A,162.8,,0.0,2,1,2,9,1,1,0,1,0.75,0.66,2.65,55.2,103.0,109.0,50,2024,344,4,303965
1028,Atasehir,apartment,fair,B,198.5,0.3,0.0,4,4,1,0,1,0,0,1,1.92,0.94,5.99,64.9,82.0,609.0,38,2024,153,5,296874
4070,Sisli,residence,good,A,60.1,,0.0,4,1,1,19,0,1,0,0,2.96,,6.27,54.8,103.0,52.0,32,2024,223,5,100676
18573,Beyoglu,detached,good,A,126.2,7.2,401.0,2,2,2,22,0,0,1,1,3.67,0.36,0.56,,101.0,299.0,18,2024,255,4,310827
14653,Besiktas,duplex,fair,C,189.8,,169.2,6,4,1,21,0,1,1,1,2.42,1.05,4.26,62.3,86.0,55.0,43,2025,159,7,474575
6651,Kartal,apartment,poor,C,165.5,9.0,0.0,3,1,1,23,1,0,0,0,1.74,0.58,2.94,50.6,88.0,176.0,48,2025,438,4,160358
15784,Sisli,apartment,fair,C,180.5,8.2,0.0,6,4,2,4,1,0,1,0,1.79,0.14,3.58,65.9,79.0,357.0,38,2024,258,8,300729
17649,Beyoglu,apartment,fair,,213.8,9.0,0.0,6,4,1,0,0,1,0,0,0.56,0.17,5.25,73.9,57.0,95.0,38,2025,156,7,354732
4623,Uskudar,duplex,excellent,A,98.8,5.8,64.1,6,3,1,7,1,1,0,0,2.13,0.81,1.9,60.7,85.0,141.0,55,2024,344,7,212010
10386,Sariyer,apartment,good,C,159.2,10.0,,6,1,2,15,0,1,1,1,2.41,1.0,2.43,56.7,110.0,91.0,51,2024,212,8,434402
13671,Uskudar,apartment,good,B,123.2,,0.0,1,3,2,11,1,1,1,0,0.16,0.56,4.68,45.8,105.0,913.0,13,2025,201,4,191222
14047,Kadikoy,apartment,good,A,205.3,9.0,,1,1,2,3,1,0,0,0,1.58,0.81,3.1,64.8,78.0,285.0,11,2025,187,4,390722
1963,Maltepe,apartment,fair,B,113.7,,0.0,2,1,2,19,1,0,1,1,0.87,1.42,2.67,63.0,75.0,99.0,42,2024,152,4,164819
19875,Uskudar,residence,excellent,,93.6,,,2,2,1,21,0,0,0,0,0.35,2.01,3.09,58.6,84.0,201.0,27,2025,175,3,198457
1600,Bakirkoy,apartment,fair,B,102.8,7.8,0.0,1,2,2,12,0,0,0,1,1.86,1.06,1.63,61.8,62.0,142.0,39,2023,94,3,159691
9676,Kadikoy,duplex,fair,A,257.1,6.8,278.1,5,2,1,19,0,0,0,1,2.87,1.66,6.43,55.4,92.0,209.0,0,2025,176,6,777827
10953,Atasehir,apartment,good,B,75.2,,0.0,6,1,2,6,0,1,0,0,0.94,1.42,6.17,56.4,90.0,42.0,32,2025,348,8,102665
4334,Beyoglu,apartment,poor,A,194.3,9.9,0.0,3,1,1,1,0,0,0,1,0.9,1.52,1.14,53.7,54.0,113.0,13,2025,305,4,275179
12100,Beyoglu,detached,poor,B,209.5,,0.0,1,4,2,11,0,0,1,0,0.87,1.19,5.25,69.3,83.0,99.0,36,2024,210,3,343421
6956,Beyoglu,apartment,good,D,86.9,,0.0,2,3,1,13,1,1,1,1,,1.37,3.78,51.4,59.0,30.0,17,2024,186,3,206109
18822,Atasehir,duplex,fair,C,77.2,11.3,0.0,4,2,1,3,1,1,1,1,0.59,,2.53,61.1,76.0,102.0,1,2024,206,5,186035
8546,Sariyer,residence,good,B,191.4,13.9,0.0,1,2,2,14,1,0,1,0,0.96,0.36,1.53,54.7,102.0,581.0,38,2024,284,3,431207
15975,Uskudar,residence,excellent,C,108.8,8.3,0.0,3,1,1,4,1,1,1,0,0.54,1.4,4.9,55.4,63.0,210.0,59,2024,302,4,203360
13723,Kartal,apartment,good,B,118.0,3.9,0.0,3,4,1,24,1,1,1,1,1.97,1.34,2.48,72.1,,109.0,31,2024,200,4,146441
696,Atasehir,residence,excellent,A,180.0,13.7,0.0,4,3,2,18,1,1,0,0,1.98,3.48,1.17,59.5,,,23,2024,274,6,398223
15631,Fatih,apartment,fair,A,133.4,9.1,,4,3,1,13,1,1,0,0,2.1,0.39,6.3,68.9,77.0,189.0,27,2024,270,5,219795
13590,Uskudar,apartment,good,D,102.5,1.6,0.0,1,2,2,13,0,0,1,0,3.02,1.96,0.5,72.9,102.0,120.0,48,2024,109,3,119085
14522,Bakirkoy,apartment,good,A,68.4,,0.0,1,2,1,6,0,0,0,1,0.56,2.89,5.9,55.7,117.0,671.0,28,2024,257,2,152167
19918,Kadikoy,loft,good,A,195.5,9.2,0.0,5,2,1,16,1,1,0,0,2.57,1.71,5.11,43.0,,205.0,10,2025,284,6,579306
9771,Atasehir,apartment,fair,B,173.7,13.5,0.0,3,2,2,0,0,1,0,0,2.05,1.22,1.89,60.4,90.0,365.0,19,2023,171,5,259914
13378,Sariyer,apartment,good,B,229.2,6.9,0.0,5,2,1,23,1,0,1,1,0.34,2.12,4.05,72.3,60.0,222.0,21,2024,173,6,741897
1035,Umraniye,residence,fair,C,127.9,7.9,0.0,4,4,2,19,1,0,1,0,1.08,1.79,2.5,56.7,57.0,,30,2025,135,6,172360
10843,Sariyer,apartment,good,A,190.3,8.2,,5,3,1,12,0,1,1,0,0.44,0.73,3.67,51.9,67.0,379.0,8,2023,104,6,670565
16593,Kartal,loft,fair,,126.1,5.7,0.0,5,4,1,7,0,0,1,0,1.44,1.38,1.16,49.0,,79.0,0,2024,101,6,182374
10422,Atasehir,loft,excellent,B,85.9,4.5,,2,4,2,9,0,0,0,1,2.27,1.56,3.71,50.9,53.0,175.0,47,2024,324,4,138341
10980,Beyoglu,residence,excellent,A,105.6,,0.0,4,2,2,1,1,1,0,0,0.46,2.03,5.09,66.2,,80.0,4,2023,349,6,242830
2128,Umraniye,residence,poor,B,125.8,7.7,,6,3,2,18,1,1,0,0,1.23,1.83,1.92,64.7,101.0,172.0,26,2024,138,8,145951
12188,Umraniye,apartment,poor,C,117.0,5.4,0.0,1,3,2,13,1,0,1,0,0.99,0.79,5.69,56.0,81.0,,51,2023,269,3,116236
5971,Besiktas,detached,good,B,259.1,8.5,0.0,4,2,2,6,1,1,0,1,3.77,0.66,1.83,50.7,127.0,153.0,14,2024,196,6,1102939
13226,Atasehir,apartment,fair,A,80.1,3.6,0.0,4,4,1,10,0,1,0,1,1.14,1.36,0.62,50.8,62.0,158.0,48,2023,108,5,160701
994,Umraniye,loft,good,D,135.1,16.2,,1,3,2,15,1,1,1,0,0.7,1.29,1.26,63.1,97.0,117.0,37,2025,149,3,192796
15085,Beyoglu,apartment,fair,B,142.7,13.7,,3,1,2,18,1,1,0,0,2.06,3.6,3.34,64.1,71.0,201.0,43,2024,458,5,190505
14846,Sisli,apartment,poor,A,94.6,2.6,0.0,6,3,1,11,0,1,1,1,1.57,0.58,1.51,57.4,89.0,144.0,57,2024,239,7,187508
14946,Atasehir,residence,fair,D,95.7,8.6,,3,3,2,17,1,0,1,0,0.7,3.49,1.98,,87.0,42.0,31,2024,155,5,169283
448,Umraniye,residence,good,C,263.0,,,1,3,1,18,0,0,0,0,2.01,,1.04,62.5,91.0,132.0,5,2023,10,2,434521
17278,Bakirkoy,apartment,fair,B,246.8,1.4,0.0,5,2,1,1,0,0,1,0,6.85,0.26,2.99,53.9,92.0,148.0,39,2025,111,6,272597
5454,Bakirkoy,residence,good,C,182.9,10.1,0.0,3,3,1,24,0,0,0,0,1.41,1.17,1.21,52.3,64.0,95.0,52,2023,184,4,375098
3212,Besiktas,residence,poor,B,62.5,10.3,0.0,6,1,1,13,1,1,0,0,0.76,1.53,3.77,60.5,93.0,384.0,2,2024,323,7,178973
5562,Kartal,apartment,good,A,94.3,6.5,,3,4,1,19,1,0,0,0,1.97,1.82,1.36,56.3,96.0,210.0,6,2024,137,4,278754
18912,Beyoglu,residence,good,C,99.6,,0.0,5,4,2,17,0,1,0,1,0.55,0.99,3.04,59.9,90.0,253.0,35,2024,332,7,277771
3211,Fatih,apartment,good,C,97.0,4.0,0.0,6,1,2,8,1,1,0,0,2.5,0.15,4.71,77.1,73.0,219.0,27,2024,231,9,137164
13814,Sariyer,apartment,excellent,B,129.8,13.1,0.0,6,4,2,24,1,0,0,1,2.52,0.3,9.45,51.2,124.0,647.0,37,2025,294,8,518428
8967,Beyoglu,residence,poor,A,139.3,15.0,0.0,1,3,2,2,1,1,0,0,0.87,2.06,1.42,54.5,77.0,337.0,56,2023,245,3,167906
17654,Uskudar,apartment,fair,B,211.9,,0.0,1,2,1,14,0,0,1,1,1.85,0.86,1.01,70.7,63.0,361.0,48,2024,196,2,397282
10650,Sisli,residence,poor,A,82.2,8.8,0.0,2,3,2,7,1,1,1,0,1.33,1.16,1.32,59.9,52.0,,41,2024,243,4,130203
19715,Sisli,apartment,poor,D,94.8,7.7,,2,2,2,15,1,0,1,0,0.36,,1.47,51.7,88.0,222.0,38,2023,305,4,161471
3972,Beyoglu,residence,poor,D,122.9,10.4,0.0,3,2,2,15,1,1,0,1,0.79,0.53,4.11,48.2,111.0,148.0,8,2023,193,5,393611
10808,Besiktas,duplex,fair,A,127.7,11.9,0.0,3,4,1,17,1,0,1,0,,0.2,2.8,57.3,52.0,203.0,6,2025,344,4,318384
19545,Umraniye,detached,fair,A,106.6,,,4,4,1,16,1,0,0,1,1.16,1.79,9.88,62.9,80.0,144.0,2,2024,335,5,175980
11367,Besiktas,apartment,excellent,C,145.7,3.3,0.0,2,2,1,15,1,1,0,0,2.95,0.69,1.59,61.2,35.0,56.0,30,2024,246,3,339190
3779,Sisli,loft,poor,D,67.2,8.0,0.0,3,1,2,9,0,1,1,1,,0.55,1.32,,52.0,,38,2024,319,5,133071
13080,Maltepe,apartment,good,C,156.2,9.2,,2,4,1,19,1,1,1,0,3.93,0.51,2.04,50.5,100.0,105.0,37,2023,279,3,226304
6353,Maltepe,apartment,poor,B,84.5,11.3,,3,2,2,1,0,1,0,0,3.38,0.66,5.94,45.5,,,58,2024,133,5,58403
4008,Maltepe,apartment,good,A,62.6,12.4,0.0,2,4,2,18,0,0,0,1,0.06,1.56,2.57,38.6,32.0,344.0,31,2024,247,4,98956
3777,Sisli,apartment,fair,B,128.8,9.9,0.0,2,3,2,11,1,1,0,1,1.45,0.66,3.25,55.8,92.0,,37,2024,313,4,327690
17148,Kartal,apartment,excellent,B,161.6,8.4,,1,4,2,15,0,1,1,0,1.8,0.16,3.33,39.2,99.0,203.0,45,2025,259,3,254712
14105,Umraniye,apartment,fair,B,146.9,1.6,,5,1,1,9,1,0,1,0,1.84,1.31,3.74,50.3,,169.0,54,2024,195,6,166814
19146,Umraniye,apartment,fair,D,173.1,,0.0,1,3,2,10,1,0,0,0,1.07,0.94,3.72,68.2,89.0,474.0,21,2025,218,3,138007
19184,Kartal,apartment,excellent,C,126.2,6.9,0.0,3,4,1,19,0,0,0,0,1.2,0.45,2.47,55.8,114.0,300.0,45,2024,190,4,138004
8427,Uskudar,apartment,good,B,185.1,2.9,0.0,6,4,2,9,1,0,1,1,0.65,1.11,3.05,59.2,68.0,22.0,14,2024,167,8,460832
4338,Kartal,residence,fair,B,138.2,,0.0,3,4,2,15,1,0,1,0,1.12,1.05,4.25,,61.0,,3,2024,269,5,215746
8118,Kartal,apartment,excellent,B,160.0,3.8,0.0,2,4,1,10,1,0,0,1,0.97,0.7,8.29,59.5,,,9,2024,177,3,270653
7764,Kadikoy,detached,good,A,101.1,,112.7,1,3,2,17,1,1,1,1,2.08,2.05,4.08,61.6,67.0,163.0,40,2024,245,3,258364
14013,Sisli,apartment,good,A,109.3,7.6,0.0,4,3,1,22,1,0,1,1,1.11,1.66,2.7,53.1,73.0,158.0,24,2024,201,5,266713
13652,Kartal,residence,fair,A,122.6,12.2,0.0,1,2,1,20,0,1,0,1,2.56,1.44,4.67,58.7,91.0,423.0,0,2024,321,2,201857
439,Maltepe,duplex,good,D,121.4,4.4,,2,1,2,10,1,0,0,0,2.36,0.96,2.13,78.4,56.0,182.0,42,2025,132,4,168272
16534,Uskudar,apartment,good,C,172.0,2.8,0.0,1,2,2,15,1,0,0,0,0.47,0.43,2.63,58.5,100.0,83.0,52,2024,305,4,292609
3270,Kadikoy,detached,good,B,155.1,8.7,0.0,1,4,1,6,0,0,1,0,4.61,1.78,1.59,58.4,82.0,225.0,30,2024,237,2,320406
3753,Kadikoy,apartment,good,A,161.4,5.0,,1,1,1,11,1,0,0,0,2.99,0.99,1.33,42.8,97.0,238.0,25,2023,332,2,345228
9114,Umraniye,loft,good,A,159.1,,0.0,3,2,1,15,1,0,0,0,0.98,0.59,6.43,53.1,83.0,64.0,4,2024,169,5,229623
9441,Umraniye,apartment,good,B,168.8,,0.0,6,2,1,9,0,0,0,0,1.56,1.69,2.57,67.3,73.0,41.0,14,2024,125,7,233172
1740,Atasehir,apartment,excellent,A,178.4,8.0,0.0,6,3,1,6,0,1,0,1,4.81,0.68,5.4,41.2,94.0,38.0,25,2024,300,7,464023
607,Fatih,residence,good,C,144.2,11.6,0.0,5,1,2,8,0,0,1,1,,0.28,3.75,,101.0,220.0,15,2025,156,7,243356
17086,Umraniye,detached,good,,110.3,9.7,,4,1,2,21,1,0,1,1,,0.16,4.63,56.5,50.0,77.0,34,2024,160,6,214939
12999,Umraniye,apartment,good,C,60.7,0.0,0.0,3,4,1,23,1,1,1,0,1.01,1.83,5.97,,,78.0,18,2024,396,4,68960
16973,Kartal,duplex,good,C,67.0,11.7,68.1,2,1,1,12,1,0,1,0,1.41,0.58,3.19,38.4,71.0,298.0,55,2023,268,3,94232
18367,Uskudar,apartment,poor,C,100.2,13.0,0.0,6,3,2,6,0,0,1,1,0.42,0.42,0.5,64.9,85.0,236.0,0,2025,243,8,218224
15684,Atasehir,apartment,fair,B,165.1,,0.0,3,4,1,17,0,0,1,1,0.44,0.54,4.81,66.4,97.0,202.0,51,2025,82,4,268521
11038,Umraniye,duplex,excellent,B,168.3,7.1,0.0,1,3,1,10,1,1,1,1,1.49,2.14,5.28,61.4,83.0,305.0,25,2023,368,2,312096
5747,Beyoglu,residence,excellent,C,154.2,9.0,0.0,1,3,2,4,1,1,1,0,0.47,0.64,5.47,55.9,102.0,549.0,23,2024,236,3,417200
11585,Bakirkoy,apartment,good,C,181.1,10.7,0.0,6,3,1,16,1,1,0,1,0.4,1.43,5.22,,109.0,574.0,2,2024,367,7,599241
6271,Kadikoy,apartment,poor,C,139.9,,0.0,4,2,1,9,0,0,0,0,0.35,1.26,3.15,49.9,116.0,197.0,62,2024,245,5,236264
8852,Bakirkoy,apartment,excellent,D,135.9,5.7,0.0,2,3,2,4,1,0,1,0,2.1,1.14,4.23,55.4,63.0,79.0,18,2025,195,4,281216
18409,Sisli,apartment,excellent,C,113.2,,,5,4,1,2,0,1,1,1,1.08,0.93,2.21,72.9,85.0,23.0,0,2024,229,6,325994
6601,Kadikoy,duplex,good,D,165.3,9.4,388.1,4,1,1,24,1,1,0,1,1.55,0.52,6.34,59.4,56.0,97.0,53,2025,241,5,373018
11379,Sariyer,apartment,good,C,166.2,5.8,0.0,2,4,1,3,1,0,1,1,0.81,0.18,2.96,54.4,83.0,325.0,28,2024,129,3,645371
17190,Atasehir,loft,excellent,A,123.4,,,3,1,2,8,0,0,1,1,1.04,0.56,1.11,59.6,,84.0,0,2024,414,5,364691
11606,Kartal,apartment,good,B,98.4,,0.0,2,1,1,23,1,1,0,1,1.06,1.97,7.0,,71.0,,51,2024,301,3,172484
